item_id,domain,split,condition,prompt_task,prompt,prompt_hash,response_prompt_hash,prompt_hash_match,raw_response,provider,open_question,rewritten_question,expected_mechanism,judge_reference_points,leakage_sensitive_terms,rewrite_validation,repair_attempts
fixed_q090,Daily_Tech_Society,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that sends payment information over a very short wireless distance. Why might this method be useful for paying quickly at a counter? Focus on the mechanism, not on the modern name.
",1486d6963244a9e5,1486d6963244a9e5,true,"A short wireless system for paying quickly at a counter is arranged so that the sender hands in a coin, the receiver turns a handle, and the amount is recorded.",unofficial_talkie_api,Why might contactless payment be useful for paying quickly at a counter?,"Consider a method that sends payment information over a very short wireless distance. Why might this method be useful for paying quickly at a counter? Focus on the mechanism, not on the modern name.",sends payment information over a very short wireless distance,"[""sends payment information over a very short wireless distance""]","[""details"", ""handling"", ""manual"", ""payment"", ""reduces"", ""writing""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.16666666666666666, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.16666666666666666, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.8333333333333335, ""pass"": true, ""primitive_detail"": {""contactless_payment"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.8333333333333335, ""pass"": true, ""primitive_detail"": {""contactless_payment"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q090,Daily_Tech_Society,train,length_controlled,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for paying quickly at a counter? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral
",582a7a2279b7a288,582a7a2279b7a288,true,"It might be useful because it enables payments to be quickly made at a counter, and because it prevents mistakes.",unofficial_talkie_api,Why might contactless payment be useful for paying quickly at a counter?,Consider the same practical situation described in plain terms. Why might this method be useful for paying quickly at a counter? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral,sends payment information over a very short wireless distance,"[""sends payment information over a very short wireless distance""]","[""details"", ""handling"", ""manual"", ""payment"", ""reduces"", ""writing""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.75, ""pass"": false, ""primitive_detail"": {""contactless_payment"": 0.0}, ""primitive_recall"": 0.0}, ""leakage_risk"": false, ""length_ratio"": 2.75, ""pass"": false, ""primitive_detail"": {""contactless_payment"": 0.0}, ""primitive_recall"": 0.0}",0
fixed_q090,Daily_Tech_Society,train,proposed,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that sends payment information over a very short wireless distance. Why might this method be useful for paying quickly at a counter? Focus on the functional reason in ordinary terms.
",4a17a468b795d45d,4a17a468b795d45d,true,It might be useful because it quickly and easily sends payment information over a short wireless distance.,unofficial_talkie_api,Why might contactless payment be useful for paying quickly at a counter?,Consider a method that sends payment information over a very short wireless distance. Why might this method be useful for paying quickly at a counter? Focus on the functional reason in ordinary terms.,sends payment information over a very short wireless distance,"[""sends payment information over a very short wireless distance""]","[""details"", ""handling"", ""manual"", ""payment"", ""reduces"", ""writing""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.16666666666666666, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.16666666666666666, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.75, ""pass"": true, ""primitive_detail"": {""contactless_payment"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.75, ""pass"": true, ""primitive_detail"": {""contactless_payment"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q090,Daily_Tech_Society,train,proposed_no_validator,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that sends payment information over a very short wireless distance. Why might this method be useful for paying quickly at a counter? Focus on the functional reason in ordinary terms.
",4a17a468b795d45d,4a17a468b795d45d,true,It might be useful because it quickly and easily sends payment information over a short wireless distance.,unofficial_talkie_api,Why might contactless payment be useful for paying quickly at a counter?,Consider a method that sends payment information over a very short wireless distance. Why might this method be useful for paying quickly at a counter? Focus on the functional reason in ordinary terms.,sends payment information over a very short wireless distance,"[""sends payment information over a very short wireless distance""]","[""details"", ""handling"", ""manual"", ""payment"", ""reduces"", ""writing""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.16666666666666666, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.16666666666666666, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.75, ""pass"": true, ""primitive_detail"": {""contactless_payment"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.75, ""pass"": true, ""primitive_detail"": {""contactless_payment"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q091,Daily_Tech_Society,train,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might password manager be useful for using many different secret words safely?
",35899c43881ce8af,35899c43881ce8af,true,"It might be useful because, by means of it, a manager can give secret orders to a number of persons, without apprising any one person of what the others are instructed to do.",unofficial_talkie_api,Why might password manager be useful for using many different secret words safely?,Why might password manager be useful for using many different secret words safely?,stores secret words in a protected vault,"[""stores secret words in a protected vault""]","[""all"", ""different"", ""each"", ""have"", ""lets"", ""memorizing""]","{""pass"": true}",0
fixed_q091,Daily_Tech_Society,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores secret words in a protected vault. Why might this method be useful for using many different secret words safely? Focus on the mechanism, not on the modern name.
",9b97c91d741e0225,9b97c91d741e0225,true,"It stores secret words in a protected vault, because it enables many different secret words to be used safely.",unofficial_talkie_api,Why might password manager be useful for using many different secret words safely?,"Consider a method that stores secret words in a protected vault. Why might this method be useful for using many different secret words safely? Focus on the mechanism, not on the modern name.",stores secret words in a protected vault,"[""stores secret words in a protected vault""]","[""all"", ""different"", ""each"", ""have"", ""lets"", ""memorizing""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.5384615384615383, ""pass"": true, ""primitive_detail"": {""password_manager"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.5384615384615383, ""pass"": true, ""primitive_detail"": {""password_manager"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q091,Daily_Tech_Society,train,length_controlled,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for using many different secret words safely? Focus on the practical mechanism. neutral plain general ordinary brief
",c19ca99b0232610c,c19ca99b0232610c,true,It might be useful because it enables many different secret words to be used safely.,unofficial_talkie_api,Why might password manager be useful for using many different secret words safely?,Consider the same practical situation described in plain terms. Why might this method be useful for using many different secret words safely? Focus on the practical mechanism. neutral plain general ordinary brief,stores secret words in a protected vault,"[""stores secret words in a protected vault""]","[""all"", ""different"", ""each"", ""have"", ""lets"", ""memorizing""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""password_manager"": 0.4}, ""primitive_recall"": 0.4}, ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""password_manager"": 0.4}, ""primitive_recall"": 0.4}",0
fixed_q091,Daily_Tech_Society,train,proposed,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores secret words in a protected vault. Why might this method be useful for using many different secret words safely? Focus on the functional reason in ordinary terms.
",7e86d5b5d4f8a629,7e86d5b5d4f8a629,true,"It might be useful because it stores secret words safely, in order that they may be used when required.",unofficial_talkie_api,Why might password manager be useful for using many different secret words safely?,Consider a method that stores secret words in a protected vault. Why might this method be useful for using many different secret words safely? Focus on the functional reason in ordinary terms.,stores secret words in a protected vault,"[""stores secret words in a protected vault""]","[""all"", ""different"", ""each"", ""have"", ""lets"", ""memorizing""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""password_manager"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""password_manager"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q091,Daily_Tech_Society,train,proposed_no_validator,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores secret words in a protected vault. Why might this method be useful for using many different secret words safely? Focus on the functional reason in ordinary terms.
",7e86d5b5d4f8a629,7e86d5b5d4f8a629,true,"It might be useful because it stores secret words safely, in order that they may be used when required.",unofficial_talkie_api,Why might password manager be useful for using many different secret words safely?,Consider a method that stores secret words in a protected vault. Why might this method be useful for using many different secret words safely? Focus on the functional reason in ordinary terms.,stores secret words in a protected vault,"[""stores secret words in a protected vault""]","[""all"", ""different"", ""each"", ""have"", ""lets"", ""memorizing""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""password_manager"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""password_manager"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q092,Daily_Tech_Society,train,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might two-factor authentication be useful for protecting an account after a password is stolen?
",8ff424c54d72281e,8ff424c54d72281e,true,"First, because it enables the holder to prove that he has received payment; secondly, because it prevents the password from being used by any one else.",unofficial_talkie_api,Why might two-factor authentication be useful for protecting an account after a password is stolen?,Why might two-factor authentication be useful for protecting an account after a password is stolen?,requires a second proof in addition to the secret word,"[""requires a second proof in addition to the secret word""]","[""alone"", ""being"", ""enough"", ""keeps"", ""password""]","{""pass"": true}",0
fixed_q092,Daily_Tech_Society,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that requires a second proof in addition to the secret word. Why might this method be useful for protecting an account after a password is stolen? Focus on the mechanism, not on the modern name.
",7f6a45de08549003,7f6a45de08549003,true,"First, the second proof is given by a second word, which must be known before the account can be overdrawn. Secondly, the mechanism prevents the password from being stolen and used to obtain money from the bank.",unofficial_talkie_api,Why might two-factor authentication be useful for protecting an account after a password is stolen?,"Consider a method that requires a second proof in addition to the secret word. Why might this method be useful for protecting an account after a password is stolen? Focus on the mechanism, not on the modern name.",requires a second proof in addition to the secret word,"[""requires a second proof in addition to the secret word""]","[""alone"", ""being"", ""enough"", ""keeps"", ""password""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.533333333333333, ""pass"": true, ""primitive_detail"": {""two_factor_authentication"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.533333333333333, ""pass"": true, ""primitive_detail"": {""two_factor_authentication"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q092,Daily_Tech_Society,train,length_controlled,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for protecting an account after a password is stolen? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain
",370508e44afabc3c,370508e44afabc3c,true,"It might be useful to protect an account after a password has been stolen, because, if the person presenting a cheque bearing the stolen password be required to give the word correctly before the cheque can be cashed, the chance of fraud will be diminished.",unofficial_talkie_api,Why might two-factor authentication be useful for protecting an account after a password is stolen?,Consider the same practical situation described in plain terms. Why might this method be useful for protecting an account after a password is stolen? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain,requires a second proof in addition to the secret word,"[""requires a second proof in addition to the secret word""]","[""alone"", ""being"", ""enough"", ""keeps"", ""password""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.466666666666667, ""pass"": false, ""primitive_detail"": {""two_factor_authentication"": 0.0}, ""primitive_recall"": 0.0}, ""leakage_risk"": false, ""length_ratio"": 2.466666666666667, ""pass"": false, ""primitive_detail"": {""two_factor_authentication"": 0.0}, ""primitive_recall"": 0.0}",0
fixed_q092,Daily_Tech_Society,train,proposed,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that requires a second proof in addition to the secret word. Why might this method be useful for protecting an account after a password is stolen? Focus on the functional reason in ordinary terms.
",cc8b7bb807b6ca94,cc8b7bb807b6ca94,true,It might be useful because it would prevent the thief from learning the state of the account.,unofficial_talkie_api,Why might two-factor authentication be useful for protecting an account after a password is stolen?,Consider a method that requires a second proof in addition to the secret word. Why might this method be useful for protecting an account after a password is stolen? Focus on the functional reason in ordinary terms.,requires a second proof in addition to the secret word,"[""requires a second proof in addition to the secret word""]","[""alone"", ""being"", ""enough"", ""keeps"", ""password""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.466666666666667, ""pass"": true, ""primitive_detail"": {""two_factor_authentication"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.466666666666667, ""pass"": true, ""primitive_detail"": {""two_factor_authentication"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q092,Daily_Tech_Society,train,proposed_no_validator,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that requires a second proof in addition to the secret word. Why might this method be useful for protecting an account after a password is stolen? Focus on the functional reason in ordinary terms.
",cc8b7bb807b6ca94,cc8b7bb807b6ca94,true,It might be useful because it would prevent the thief from learning the state of the account.,unofficial_talkie_api,Why might two-factor authentication be useful for protecting an account after a password is stolen?,Consider a method that requires a second proof in addition to the secret word. Why might this method be useful for protecting an account after a password is stolen? Focus on the functional reason in ordinary terms.,requires a second proof in addition to the secret word,"[""requires a second proof in addition to the secret word""]","[""alone"", ""being"", ""enough"", ""keeps"", ""password""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.466666666666667, ""pass"": true, ""primitive_detail"": {""two_factor_authentication"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.466666666666667, ""pass"": true, ""primitive_detail"": {""two_factor_authentication"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q093,Daily_Tech_Society,train,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might food delivery app be useful for ordering a meal from a distant restaurant?
",4c199e4969eb1b06,4c199e4969eb1b06,true,"It might be useful because it would enable a person to order a meal from a distant restaurant, and to have it sent to him quickly and conveniently.",unofficial_talkie_api,Why might food delivery app be useful for ordering a meal from a distant restaurant?,Why might food delivery app be useful for ordering a meal from a distant restaurant?,"matches customer, restaurant, courier, and payment through portable messages","[""matches customer, restaurant, courier, and payment through portable messages""]","[""calls"", ""coordinates"", ""parties"", ""repeated"", ""without""]","{""pass"": true}",0
fixed_q093,Daily_Tech_Society,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that matches customer, restaurant, courier, and payment through portable messages. Why might this method be useful for ordering a meal from a distant restaurant? Focus on the mechanism, not on the modern name.
",6df959bf62d5c9d8,6df959bf62d5c9d8,true,"A method is useful for ordering a meal from a distant restaurant, because it matches customer, courier, and payment through portable messages.",unofficial_talkie_api,Why might food delivery app be useful for ordering a meal from a distant restaurant?,"Consider a method that matches customer, restaurant, courier, and payment through portable messages. Why might this method be useful for ordering a meal from a distant restaurant? Focus on the mechanism, not on the modern name.","matches customer, restaurant, courier, and payment through portable messages","[""matches customer, restaurant, courier, and payment through portable messages""]","[""calls"", ""coordinates"", ""parties"", ""repeated"", ""without""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4, ""pass"": true, ""primitive_detail"": {""food_delivery_app"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4, ""pass"": true, ""primitive_detail"": {""food_delivery_app"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q093,Daily_Tech_Society,train,length_controlled,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for ordering a meal from a distant restaurant? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral
",53e4b2576b8cf303,53e4b2576b8cf303,true,It might be useful because it would enable a person to order a meal from a distant restaurant with precision and dispatch.,unofficial_talkie_api,Why might food delivery app be useful for ordering a meal from a distant restaurant?,Consider the same practical situation described in plain terms. Why might this method be useful for ordering a meal from a distant restaurant? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral,"matches customer, restaurant, courier, and payment through portable messages","[""matches customer, restaurant, courier, and payment through portable messages""]","[""calls"", ""coordinates"", ""parties"", ""repeated"", ""without""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.3333333333333335, ""pass"": false, ""primitive_detail"": {""food_delivery_app"": 0.125}, ""primitive_recall"": 0.125}, ""leakage_risk"": false, ""length_ratio"": 2.3333333333333335, ""pass"": false, ""primitive_detail"": {""food_delivery_app"": 0.125}, ""primitive_recall"": 0.125}",0
fixed_q093,Daily_Tech_Society,train,proposed,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that matches customer, restaurant, courier, and payment through portable messages. Why might this method be useful for ordering a meal from a distant restaurant? Focus on the functional reason in ordinary terms.
",3f3a2904b78c90d1,3f3a2904b78c90d1,true,"It might be useful because it enables the customer to order a meal from a distant restaurant, and to pay for it, without leaving the place where he is standing.",unofficial_talkie_api,Why might food delivery app be useful for ordering a meal from a distant restaurant?,"Consider a method that matches customer, restaurant, courier, and payment through portable messages. Why might this method be useful for ordering a meal from a distant restaurant? Focus on the functional reason in ordinary terms.","matches customer, restaurant, courier, and payment through portable messages","[""matches customer, restaurant, courier, and payment through portable messages""]","[""calls"", ""coordinates"", ""parties"", ""repeated"", ""without""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.3333333333333335, ""pass"": true, ""primitive_detail"": {""food_delivery_app"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.3333333333333335, ""pass"": true, ""primitive_detail"": {""food_delivery_app"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q093,Daily_Tech_Society,train,proposed_no_validator,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that matches customer, restaurant, courier, and payment through portable messages. Why might this method be useful for ordering a meal from a distant restaurant? Focus on the functional reason in ordinary terms.
",3f3a2904b78c90d1,3f3a2904b78c90d1,true,"It might be useful because it enables the customer to order a meal from a distant restaurant, and to pay for it, without leaving the place where he is standing.",unofficial_talkie_api,Why might food delivery app be useful for ordering a meal from a distant restaurant?,"Consider a method that matches customer, restaurant, courier, and payment through portable messages. Why might this method be useful for ordering a meal from a distant restaurant? Focus on the functional reason in ordinary terms.","matches customer, restaurant, courier, and payment through portable messages","[""matches customer, restaurant, courier, and payment through portable messages""]","[""calls"", ""coordinates"", ""parties"", ""repeated"", ""without""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.3333333333333335, ""pass"": true, ""primitive_detail"": {""food_delivery_app"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.3333333333333335, ""pass"": true, ""primitive_detail"": {""food_delivery_app"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q094,Daily_Tech_Society,train,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might smart thermostat be useful for saving heating energy at home?
",21611a1565c7ab3a,21611a1565c7ab3a,true,"It might be useful because it would enable the householder to keep his rooms at a more even temperature, and so to save fuel.",unofficial_talkie_api,Why might smart thermostat be useful for saving heating energy at home?,Why might smart thermostat be useful for saving heating energy at home?,learns schedules and adjusts temperature automatically,"[""learns schedules and adjusts temperature automatically""]","[""comfort"", ""cools"", ""heats"", ""less"", ""needed"", ""not""]","{""pass"": true}",0
fixed_q094,Daily_Tech_Society,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that learns schedules and adjusts temperature automatically. Why might this method be useful for saving heating energy at home? Focus on the mechanism, not on the modern name.
",1f2de35222dcc8ea,1f2de35222dcc8ea,true,"It has a dial that shows the temperature, and a pointer that moves to and fro as the heat rises and falls.",unofficial_talkie_api,Why might smart thermostat be useful for saving heating energy at home?,"Consider a method that learns schedules and adjusts temperature automatically. Why might this method be useful for saving heating energy at home? Focus on the mechanism, not on the modern name.",learns schedules and adjusts temperature automatically,"[""learns schedules and adjusts temperature automatically""]","[""comfort"", ""cools"", ""heats"", ""less"", ""needed"", ""not""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.5833333333333335, ""pass"": true, ""primitive_detail"": {""smart_thermostat"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.5833333333333335, ""pass"": true, ""primitive_detail"": {""smart_thermostat"": 1.0}, ""primitive_recall"": 1.0}",0
